order_id,customer_name,product,price,quantity,date
56756,m,a,55000.0,3,2024-03-22
56757,m,a,500.0,3,2024-04-09
56758,m,a,500.0,5,2024-06-28
56759,m,a,1500.0,1,2024-11-03
56760,m,a,1500.0,2,2024-05-09
56761,m,a,,5,2024-04-25
56762,m,a,55000.0,5,2024-02-16
56763,m,a,,5,2024-08-18
56764,m,a,55000.0,5,2024-07-10
56765,m,a,500.0,4,2024-02-12
56766,m,a,55000.0,1,2024-02-01
56767,m,a,55000.0,5,2024-09-22
56768,m,a,,3,2024-12-07
56769,m,a,500.0,3,2024-06-07
56770,m,a,55000.0,2,2024-12-04
56771,m,a,1500.0,3,2024-10-12
56772,m,a,,2,2024-01-01
56773,m,a,55000.0,3,2024-04-13
56774,m,a,500.0,3,2024-10-14
56775,m,a,1500.0,3,2024-11-10
56776,m,a,500.0,3,2024-02-11
56777,m,a,500.0,1,2024-10-09
56778,m,a,55000.0,5,2024-05-17
56779,m,a,1500.0,1,2024-06-11
56780,m,a,,5,2024-05-08
56781,m,a,1500.0,1,2024-07-27
56782,m,a,55000.0,3,2024-10-22
56783,m,a,500.0,1,2024-07-14
56784,m,a,55000.0,4,2024-08-05
56785,m,a,55000.0,5,2024-06-22
56786,m,a,,2,2024-10-30
56787,m,a,,5,2024-08-16
56788,m,a,55000.0,4,2024-09-17
56789,m,a,1500.0,2,2024-04-25
56790,m,a,55000.0,3,2024-08-26
56791,m,a,500.0,2,2024-02-23
56792,m,a,,3,2024-06-22
56793,m,a,55000.0,1,2024-02-18
56794,m,a,1500.0,1,2024-05-05
56795,m,a,55000.0,1,2024-07-08
56796,m,a,1500.0,2,2024-07-19
56797,m,a,500.0,4,2024-09-20
56798,m,a,1500.0,3,2024-05-28
56799,m,a,,4,2024-08-07
56800,m,a,500.0,5,2024-04-09
56801,m,a,,4,2024-01-05
56802,m,a,1500.0,1,2024-11-15
56803,m,a,55000.0,5,2024-02-01
56804,m,a,500.0,1,2024-01-19
56805,m,a,1500.0,4,2024-02-19
56806,m,a,55000.0,1,2024-06-13
56807,m,a,55000.0,5,2024-04-06
56808,m,a,55000.0,2,2024-11-02
56809,m,a,500.0,4,2024-11-18
56810,m,a,,2,2024-07-04
56811,m,a,500.0,1,2024-09-02
56812,m,a,500.0,4,2024-11-20
56813,m,a,1500.0,1,2024-05-10
56814,m,a,500.0,1,2024-03-03
56815,m,a,500.0,4,2024-12-31
56816,m,a,500.0,3,2024-01-25
56817,m,a,,1,2024-04-15
56818,m,a,1500.0,3,2024-07-30
56819,m,a,1500.0,2,2024-10-03
56820,m,a,55000.0,5,2024-02-08
56821,m,a,500.0,2,2024-04-02
56822,m,a,500.0,4,2024-09-24
56823,m,a,500.0,2,2024-12-18
56824,m,a,1500.0,4,2024-10-29
56825,m,a,500.0,5,2024-02-02
56826,m,a,,4,2024-12-18
56827,m,a,,3,2024-03-01
56828,m,a,,3,2024-12-22
56829,m,a,500.0,3,2024-12-08
56830,m,a,55000.0,2,2024-08-07
56831,m,a,,3,2024-07-17
56832,m,a,55000.0,1,2024-08-25
56833,m,a,500.0,2,2024-06-30
56834,m,a,55000.0,4,2024-11-16
56835,m,a,,2,2024-09-29
56836,m,a,,2,2024-12-28
56837,m,a,1500.0,5,2024-01-20
56838,m,a,1500.0,2,2024-11-18
56839,m,a,,5,2024-02-11
56840,m,a,1500.0,2,2024-03-18
56841,m,a,,3,2024-12-20
56842,m,a,1500.0,1,2024-07-28
56843,m,a,,2,2024-02-07
56844,m,a,1500.0,3,2024-07-09
56845,m,a,500.0,5,2024-11-05
56846,m,a,500.0,2,2024-08-29
56847,m,a,,5,2024-05-18
56848,m,a,,5,2024-10-15
56849,m,a,500.0,5,2024-07-09
56850,m,a,500.0,1,2024-08-04
56851,m,a,55000.0,4,2024-12-07
56852,m,a,,3,2024-02-15
56853,m,a,500.0,4,2024-03-08
56854,m,a,1500.0,4,2024-12-05
56855,m,a,55000.0,1,2024-03-19
56856,m,a,1500.0,1,2024-06-23
56857,m,a,55000.0,1,2024-01-07
56858,m,a,55000.0,5,2024-11-06
56859,m,a,500.0,4,2024-05-03
56860,m,a,1500.0,3,2024-11-03
56861,m,a,55000.0,2,2024-09-05
56862,m,a,1500.0,3,2024-10-17
56863,m,a,1500.0,2,2024-07-05
56864,m,a,,5,2024-03-12
56865,m,a,,4,2024-05-22
56866,m,a,1500.0,4,2024-05-13
56867,m,a,500.0,2,2024-08-25
56868,m,a,,4,2024-08-08
56869,m,a,500.0,3,2024-10-23
56870,m,a,1500.0,5,2024-05-09
56871,m,a,,3,2024-02-26
56872,m,a,,2,2024-12-08
56873,m,a,1500.0,3,2024-09-03
56874,m,a,55000.0,3,2024-10-31
56875,m,a,,4,2024-12-23
56876,m,a,,3,2024-07-09
56877,m,a,,4,2024-11-21
56878,m,a,55000.0,1,2024-06-21
56879,m,a,55000.0,5,2024-09-26
56880,m,a,1500.0,4,2024-01-12
56881,m,a,1500.0,4,2024-12-23
56882,m,a,1500.0,1,2024-05-02
56883,m,a,500.0,3,2024-08-12
56884,m,a,55000.0,4,2024-12-12
56885,m,a,55000.0,5,2024-01-28
56886,m,a,500.0,1,2024-07-25
56887,m,a,500.0,4,2024-09-19
56888,m,a,55000.0,3,2024-11-23
56889,m,a,1500.0,4,2024-04-04
56890,m,a,55000.0,3,2024-10-02
56891,m,a,55000.0,4,2024-12-26
56892,m,a,1500.0,2,2024-09-03
56893,m,a,1500.0,1,2024-08-29
56894,m,a,1500.0,4,2024-10-23
56895,m,a,1500.0,4,2024-07-29
56896,m,a,55000.0,2,2024-07-08
56897,m,a,,1,2024-07-29
56898,m,a,55000.0,1,2024-11-14
56899,m,a,55000.0,1,2024-09-03
56900,m,a,55000.0,4,2024-08-09
56901,m,a,1500.0,4,2024-03-28
56902,m,a,55000.0,2,2024-11-07
56903,m,a,1500.0,3,2024-10-08
56904,m,a,,2,2024-04-12
56905,m,a,55000.0,2,2024-07-21
56906,m,a,500.0,5,2024-04-02
56907,m,a,500.0,1,2024-05-09
56908,m,a,,1,2024-05-31
56909,m,a,,1,2024-01-07
56910,m,a,,5,2024-02-13
56911,m,a,500.0,5,2024-10-16
56912,m,a,,2,2024-06-29
56913,m,a,,4,2024-05-03
56914,m,a,500.0,5,2024-06-18
56915,m,a,,5,2024-07-07
56916,m,a,,2,2024-02-21
56917,m,a,500.0,5,2024-09-06
56918,m,a,,4,2024-06-22
56919,m,a,,2,2024-08-13
56920,m,a,,5,2024-07-21
56921,m,a,55000.0,3,2024-04-18
56922,m,a,1500.0,3,2024-09-12
56923,m,a,,4,2024-02-16
56924,m,a,1500.0,4,2024-04-17
56925,m,a,55000.0,2,2024-09-19
56926,m,a,500.0,2,2024-11-09
56927,m,a,55000.0,1,2024-09-01
56928,m,a,1500.0,5,2024-08-04
56929,m,a,,1,2024-08-21
56930,m,a,500.0,3,2024-08-22
56931,m,a,1500.0,4,2024-06-02
56932,m,a,,5,2024-03-18
56933,m,a,500.0,4,2024-07-28
56934,m,a,500.0,4,2024-10-25
56935,m,a,,3,2024-05-11
56936,m,a,55000.0,5,2024-09-24
56937,m,a,500.0,2,2024-05-29
56938,m,a,1500.0,3,2024-07-22
56939,m,a,500.0,4,2024-06-12
56940,m,a,55000.0,4,2024-12-14
56941,m,a,500.0,4,2024-08-14
56942,m,a,,1,2024-04-12
56943,m,a,55000.0,1,2024-11-08
56944,m,a,500.0,4,2024-10-18
56945,m,a,,4,2024-03-23
56946,m,a,1500.0,1,2024-08-12
56947,m,a,500.0,3,2024-07-23
56948,m,a,55000.0,2,2024-11-10
56949,m,a,55000.0,3,2024-04-24
56950,m,a,55000.0,5,2024-03-20
56951,m,a,55000.0,5,2024-12-04
56952,m,a,1500.0,4,2024-05-04
56953,m,a,500.0,1,2024-08-09
56954,m,a,,2,2024-01-24
56955,m,a,500.0,3,2024-07-20
56956,m,a,1500.0,5,2024-06-07
56957,m,a,1500.0,1,2024-03-23
56958,m,a,,5,2024-09-21
56959,m,a,55000.0,2,2024-08-18
56960,m,a,1500.0,2,2024-01-06
56961,m,a,,2,2024-04-01
56962,m,a,,4,2024-11-05
56963,m,a,,3,2024-09-09
56964,m,a,500.0,3,2024-07-13
56965,m,a,500.0,2,2024-05-11
56966,m,a,500.0,1,2024-08-03
56967,m,a,55000.0,3,2024-10-18
56968,m,a,,1,2024-12-25
56969,m,a,55000.0,1,2024-06-21
56970,m,a,500.0,5,2024-05-30
56971,m,a,500.0,5,2024-02-10
56972,m,a,,1,2024-10-17
56973,m,a,,2,2024-10-14
56974,m,a,55000.0,4,2024-05-18
56975,m,a,,3,2024-06-08
56976,m,a,55000.0,4,2024-08-14
56977,m,a,55000.0,4,2024-07-27
56978,m,a,1500.0,1,2024-07-18
56979,m,a,500.0,4,2024-05-27
56980,m,a,,3,2024-12-21
56981,m,a,,2,2024-12-14
56982,m,a,1500.0,5,2024-03-07
56983,m,a,,5,2024-03-21
56984,m,a,1500.0,4,2024-08-11
56985,m,a,1500.0,1,2024-03-17
56986,m,a,,5,2024-09-10
56987,m,a,500.0,3,2024-03-29
56988,m,a,,2,2024-12-22
56989,m,a,500.0,5,2024-01-17
56990,m,a,500.0,2,2024-05-28
56991,m,a,500.0,3,2024-11-18
56992,m,a,1500.0,1,2024-11-12
56993,m,a,1500.0,1,2024-05-13
56994,m,a,500.0,4,2024-04-27
56995,m,a,55000.0,2,2024-03-11
56996,m,a,,2,2024-04-03
56997,m,a,1500.0,4,2024-04-14
56998,m,a,,4,2024-02-07
56999,m,a,1500.0,4,2024-01-26
57000,m,a,500.0,1,2024-10-26
57001,m,a,500.0,4,2024-09-12
57002,m,a,,3,2024-06-27
57003,m,a,,4,2024-06-29
57004,m,a,1500.0,2,2024-04-20
57005,m,a,1500.0,5,2024-08-19
57006,m,a,,2,2024-10-22
57007,m,a,,3,2024-07-14
57008,m,a,,2,2024-02-29
57009,m,a,500.0,5,2024-12-03
57010,m,a,500.0,2,2024-10-02
57011,m,a,500.0,1,2024-03-06
57012,m,a,,4,2024-08-12
57013,m,a,55000.0,4,2024-10-18
57014,m,a,500.0,3,2024-01-10
57015,m,a,55000.0,4,2024-07-11
57016,m,a,55000.0,2,2024-12-09
57017,m,a,55000.0,4,2024-02-22
57018,m,a,,1,2024-01-06
57019,m,a,500.0,1,2024-09-07
57020,m,a,55000.0,3,2024-05-18
57021,m,a,500.0,3,2024-07-09
57022,m,a,1500.0,1,2024-05-24
57023,m,a,500.0,2,2024-03-03
57024,m,a,500.0,1,2024-11-09
57025,m,a,55000.0,5,2024-02-21
57026,m,a,500.0,4,2024-08-14
57027,m,a,55000.0,5,2024-02-07
57028,m,a,55000.0,5,2024-03-05
57029,m,a,55000.0,2,2024-05-19
57030,m,a,1500.0,1,2024-07-05
57031,m,a,500.0,1,2024-03-29
57032,m,a,1500.0,2,2024-06-05
57033,m,a,1500.0,2,2024-01-04
57034,m,a,55000.0,3,2024-01-12
57035,m,a,55000.0,2,2024-07-21
57036,m,a,,1,2024-03-08
57037,m,a,500.0,4,2024-06-05
57038,m,a,500.0,4,2024-05-17
57039,m,a,500.0,5,2024-10-24
57040,m,a,1500.0,2,2024-06-18
57041,m,a,500.0,1,2024-04-17
57042,m,a,,1,2024-06-30
57043,m,a,500.0,1,2024-04-22
57044,m,a,55000.0,1,2024-10-16
57045,m,a,500.0,3,2024-03-18
57046,m,a,55000.0,2,2024-01-29
57047,m,a,55000.0,2,2024-05-11
57048,m,a,55000.0,4,2024-03-27
57049,m,a,1500.0,1,2024-04-05
57050,m,a,1500.0,3,2024-02-23
57051,m,a,,4,2024-08-17
57052,m,a,,4,2024-04-03
57053,m,a,,3,2024-05-22
57054,m,a,500.0,4,2024-05-03
57055,m,a,500.0,3,2024-12-07
57056,m,a,,2,2024-01-10
57057,m,a,55000.0,3,2024-10-05
57058,m,a,,5,2024-07-15
57059,m,a,500.0,2,2024-11-01
57060,m,a,55000.0,3,2024-02-19
57061,m,a,,1,2024-09-27
57062,m,a,55000.0,1,2024-05-09
57063,m,a,,2,2024-01-25
57064,m,a,500.0,1,2024-09-19
57065,m,a,1500.0,1,2024-05-03
57066,m,a,1500.0,4,2024-02-06
57067,m,a,,3,2024-12-15
57068,m,a,1500.0,2,2024-03-17
57069,m,a,,5,2024-11-13
57070,m,a,55000.0,2,2024-07-29
57071,m,a,500.0,3,2024-02-04
57072,m,a,55000.0,3,2024-11-08
57073,m,a,1500.0,3,2024-02-25
57074,m,a,1500.0,5,2024-01-30
57075,m,a,,3,2024-06-15
57076,m,a,1500.0,2,2024-09-27
57077,m,a,55000.0,2,2024-01-10
57078,m,a,1500.0,1,2024-02-15
57079,m,a,1500.0,5,2024-08-06
57080,m,a,500.0,1,2024-10-24
57081,m,a,500.0,2,2024-05-25
57082,m,a,500.0,3,2024-02-07
57083,m,a,55000.0,3,2024-07-30
57084,m,a,500.0,5,2024-05-18
57085,m,a,1500.0,1,2024-05-04
57086,m,a,,2,2024-03-08
57087,m,a,500.0,3,2024-06-13
57088,m,a,55000.0,3,2024-05-13
57089,m,a,500.0,3,2024-11-14
57090,m,a,55000.0,4,2024-08-21
57091,m,a,500.0,5,2024-01-27
57092,m,a,1500.0,4,2024-06-21
57093,m,a,,1,2024-07-20
57094,m,a,1500.0,4,2024-08-23
57095,m,a,1500.0,2,2024-06-15
57096,m,a,500.0,4,2024-12-10
57097,m,a,1500.0,3,2024-04-03
57098,m,a,1500.0,5,2024-05-29
57099,m,a,1500.0,1,2024-06-25
57100,m,a,55000.0,1,2024-09-06
57101,m,a,1500.0,4,2024-02-14
57102,m,a,1500.0,3,2024-10-10
57103,m,a,,4,2024-01-22
57104,m,a,,2,2024-08-03
57105,m,a,,3,2024-03-23
57106,m,a,500.0,3,2024-03-28
57107,m,a,500.0,4,2024-07-09
57108,m,a,55000.0,4,2024-06-16
57109,m,a,500.0,2,2024-07-31
57110,m,a,,2,2024-07-15
57111,m,a,1500.0,4,2024-04-11
57112,m,a,1500.0,1,2024-07-23
57113,m,a,,5,2024-06-15
57114,m,a,55000.0,3,2024-07-28
57115,m,a,55000.0,1,2024-08-05
57116,m,a,55000.0,5,2024-08-31
57117,m,a,1500.0,2,2024-04-13
57118,m,a,,3,2024-04-21
57119,m,a,55000.0,4,2024-07-08
57120,m,a,1500.0,1,2024-06-22
57121,m,a,,2,2024-05-22
57122,m,a,500.0,2,2024-05-25
57123,m,a,55000.0,4,2024-05-30
57124,m,a,500.0,2,2024-12-31
57125,m,a,1500.0,1,2024-09-27
57126,m,a,55000.0,4,2024-08-26
57127,m,a,500.0,1,2024-07-20
57128,m,a,55000.0,1,2024-02-06
57129,m,a,500.0,3,2024-01-16
57130,m,a,55000.0,1,2024-02-27
57131,m,a,,4,2024-06-30
57132,m,a,,3,2024-06-09
57133,m,a,500.0,5,2024-08-20
57134,m,a,,1,2024-12-14
57135,m,a,1500.0,3,2024-11-16
57136,m,a,55000.0,5,2024-03-25
57137,m,a,1500.0,3,2024-07-01
57138,m,a,,5,2024-06-04
57139,m,a,,2,2024-09-13
57140,m,a,55000.0,4,2024-07-09
57141,m,a,500.0,4,2024-12-22
57142,m,a,,2,2024-05-25
57143,m,a,,5,2024-04-04
57144,m,a,,5,2024-06-03
57145,m,a,1500.0,4,2024-06-09
57146,m,a,55000.0,2,2024-12-19
57147,m,a,1500.0,2,2024-07-19
57148,m,a,55000.0,5,2024-04-17
57149,m,a,500.0,1,2024-05-06
57150,m,a,1500.0,5,2024-02-04
57151,m,a,1500.0,4,2024-06-18
57152,m,a,500.0,3,2024-03-22
57153,m,a,55000.0,4,2024-06-23
57154,m,a,55000.0,5,2024-02-03
57155,m,a,1500.0,2,2024-04-02
57156,m,a,500.0,5,2024-01-20
57157,m,a,,4,2024-12-30
57158,m,a,1500.0,3,2024-11-25
57159,m,a,55000.0,3,2024-06-07
57160,m,a,,2,2024-12-09
57161,m,a,500.0,5,2024-12-22
57162,m,a,1500.0,5,2024-10-31
57163,m,a,,4,2024-07-02
57164,m,a,1500.0,5,2024-07-03
57165,m,a,1500.0,2,2024-09-07
57166,m,a,55000.0,1,2024-02-26
57167,m,a,1500.0,5,2024-07-25
57168,m,a,55000.0,2,2024-01-10
57169,m,a,55000.0,2,2024-01-14
57170,m,a,500.0,4,2024-10-21
57171,m,a,1500.0,3,2024-09-07
57172,m,a,,4,2024-08-06
57173,m,a,500.0,5,2024-05-22
57174,m,a,,1,2024-10-22
57175,m,a,500.0,1,2024-01-26
57176,m,a,55000.0,5,2024-08-02
57177,m,a,,3,2024-04-23
57178,m,a,,3,2024-10-12
57179,m,a,55000.0,4,2024-05-02
57180,m,a,500.0,3,2024-09-22
57181,m,a,,1,2024-05-19
57182,m,a,500.0,3,2024-04-30
57183,m,a,500.0,1,2024-01-18
57184,m,a,,5,2024-02-19
57185,m,a,1500.0,3,2024-09-12
57186,m,a,55000.0,1,2024-11-13
57187,m,a,1500.0,3,2024-10-09
57188,m,a,500.0,1,2024-11-19
57189,m,a,1500.0,5,2024-08-24
57190,m,a,1500.0,3,2024-12-26
57191,m,a,,4,2024-04-22
57192,m,a,500.0,3,2024-11-30
57193,m,a,500.0,2,2024-07-25
57194,m,a,1500.0,5,2024-01-01
57195,m,a,1500.0,3,2024-12-04
57196,m,a,500.0,4,2024-10-26
57197,m,a,,4,2024-11-01
57198,m,a,1500.0,3,2024-11-11
57199,m,a,,4,2024-11-19
57200,m,a,500.0,5,2024-05-14
57201,m,a,,3,2024-08-01
57202,m,a,55000.0,4,2024-07-25
57203,m,a,1500.0,3,2024-02-28
57204,m,a,,3,2024-11-07
57205,m,a,1500.0,5,2024-05-19
57206,m,a,55000.0,2,2024-12-11
57207,m,a,55000.0,2,2024-02-21
57208,m,a,1500.0,5,2024-10-25
57209,m,a,,3,2024-09-27
57210,m,a,55000.0,3,2024-11-03
57211,m,a,500.0,2,2024-03-25
57212,m,a,55000.0,5,2024-05-08
57213,m,a,500.0,1,2024-12-13
57214,m,a,500.0,3,2024-11-23
57215,m,a,55000.0,5,2024-07-08
57216,m,a,500.0,3,2024-11-26
57217,m,a,500.0,5,2024-08-21
57218,m,a,500.0,1,2024-08-19
57219,m,a,500.0,4,2024-02-10
57220,m,a,55000.0,1,2024-09-04
57221,m,a,55000.0,3,2024-06-24
57222,m,a,500.0,5,2024-03-17
57223,m,a,55000.0,5,2024-06-26
57224,m,a,500.0,1,2024-04-10
57225,m,a,1500.0,5,2024-12-23
57226,m,a,,4,2024-09-25
57227,m,a,500.0,2,2024-12-14
57228,m,a,500.0,4,2024-03-04
57229,m,a,55000.0,1,2024-11-15
57230,m,a,500.0,3,2024-12-01
57231,m,a,55000.0,5,2024-10-25
57232,m,a,500.0,1,2024-10-29
57233,m,a,500.0,5,2024-12-17
57234,m,a,,4,2024-10-06
57235,m,a,500.0,2,2024-11-26
57236,m,a,500.0,2,2024-12-18
57237,m,a,1500.0,2,2024-11-24
57238,m,a,1500.0,3,2024-07-01
57239,m,a,,4,2024-09-24
57240,m,a,55000.0,5,2024-01-03
57241,m,a,1500.0,3,2024-01-04
57242,m,a,500.0,4,2024-11-09
57243,m,a,55000.0,1,2024-06-27
57244,m,a,55000.0,4,2024-02-24
57245,m,a,55000.0,4,2024-05-31
57246,m,a,500.0,5,2024-09-05
57247,m,a,1500.0,4,2024-03-11
57248,m,a,55000.0,2,2024-10-16
57249,m,a,55000.0,3,2024-04-26
57250,m,a,1500.0,5,2024-05-12
57251,m,a,500.0,1,2024-03-08
57252,m,a,,5,2024-05-13
57253,m,a,500.0,3,2024-07-25
57254,m,a,1500.0,3,2024-05-22
57255,m,a,1500.0,3,2024-05-22
57256,m,a,55000.0,2,2024-02-13
57257,m,a,500.0,1,2024-05-01
57258,m,a,55000.0,4,2024-04-10
57259,m,a,,4,2024-01-17
57260,m,a,55000.0,4,2024-03-08
57261,m,a,1500.0,1,2024-11-18
57262,m,a,,3,2024-01-14
57263,m,a,1500.0,3,2024-11-26
57264,m,a,,2,2024-02-19
57265,m,a,,1,2024-07-25
57266,m,a,,1,2024-01-04
57267,m,a,1500.0,5,2024-03-05
57268,m,a,55000.0,2,2024-06-25
57269,m,a,55000.0,3,2024-12-18
57270,m,a,500.0,2,2024-05-18
57271,m,a,1500.0,3,2024-12-02
57272,m,a,55000.0,3,2024-10-08
57273,m,a,55000.0,1,2024-02-13
57274,m,a,1500.0,2,2024-11-14
57275,m,a,500.0,3,2024-05-05
57276,m,a,,2,2024-01-28
57277,m,a,1500.0,2,2024-01-19
57278,m,a,500.0,5,2024-03-15
57279,m,a,1500.0,4,2024-05-12
57280,m,a,55000.0,2,2024-04-30
57281,m,a,,5,2024-07-30
57282,m,a,55000.0,4,2024-11-26
57283,m,a,,4,2024-12-25
57284,m,a,55000.0,1,2024-02-01
57285,m,a,1500.0,5,2024-08-16
57286,m,a,1500.0,1,2024-02-10
57287,m,a,55000.0,4,2024-12-27
57288,m,a,1500.0,3,2024-12-24
57289,m,a,500.0,1,2024-02-27
57290,m,a,500.0,4,2024-10-13
57291,m,a,55000.0,1,2024-02-20
57292,m,a,,1,2024-07-17
57293,m,a,55000.0,4,2024-04-04
57294,m,a,55000.0,1,2024-03-27
57295,m,a,,2,2024-09-10
57296,m,a,1500.0,5,2024-09-10
57297,m,a,500.0,1,2024-02-27
57298,m,a,500.0,2,2024-06-21
57299,m,a,,5,2024-01-27
57300,m,a,1500.0,2,2024-12-14
57301,m,a,500.0,4,2024-05-07
57302,m,a,,4,2024-05-04
57303,m,a,1500.0,3,2024-12-31
57304,m,a,55000.0,1,2024-05-17
57305,m,a,,3,2024-09-01
57306,m,a,500.0,1,2024-02-19
57307,m,a,55000.0,5,2024-12-06
57308,m,a,1500.0,3,2024-07-14
57309,m,a,1500.0,2,2024-08-16
57310,m,a,55000.0,2,2024-11-26
57311,m,a,1500.0,3,2024-05-02
57312,m,a,55000.0,1,2024-12-08
57313,m,a,500.0,5,2024-04-06
57314,m,a,,3,2024-12-13
57315,m,a,55000.0,1,2024-02-24
57316,m,a,500.0,5,2024-02-20
57317,m,a,1500.0,4,2024-08-09
57318,m,a,,4,2024-11-08
57319,m,a,55000.0,1,2024-06-06
57320,m,a,,3,2024-02-29
57321,m,a,1500.0,1,2024-09-25
57322,m,a,500.0,1,2024-01-02
57323,m,a,,2,2024-11-10
57324,m,a,,1,2024-10-08
57325,m,a,55000.0,3,2024-02-09
57326,m,a,,5,2024-07-17
57327,m,a,,1,2024-09-26
57328,m,a,500.0,1,2024-01-20
57329,m,a,500.0,3,2024-10-08
57330,m,a,55000.0,3,2024-10-31
57331,m,a,1500.0,2,2024-07-30
57332,m,a,500.0,3,2024-11-21
57333,m,a,1500.0,5,2024-09-07
57334,m,a,,2,2024-04-23
57335,m,a,500.0,3,2024-10-26
57336,m,a,55000.0,5,2024-07-07
57337,m,a,,5,2024-06-09
57338,m,a,55000.0,1,2024-02-07
57339,m,a,1500.0,2,2024-01-03
57340,m,a,500.0,3,2024-11-26
57341,m,a,500.0,4,2024-02-19
57342,m,a,55000.0,3,2024-01-05
57343,m,a,,1,2024-01-24
57344,m,a,55000.0,1,2024-09-06
57345,m,a,55000.0,5,2024-12-11
57346,m,a,,3,2024-02-17
57347,m,a,1500.0,3,2024-07-31
57348,m,a,500.0,5,2024-03-07
57349,m,a,1500.0,4,2024-05-04
57350,m,a,55000.0,2,2024-08-02
57351,m,a,,1,2024-05-15
57352,m,a,,2,2024-03-10
57353,m,a,,5,2024-05-01
57354,m,a,1500.0,3,2024-03-30
57355,m,a,,5,2024-04-28
57356,m,a,55000.0,2,2024-11-18
57357,m,a,500.0,4,2024-11-19
57358,m,a,500.0,5,2024-10-05
57359,m,a,500.0,5,2024-03-05
57360,m,a,55000.0,2,2024-04-17
57361,m,a,,3,2024-11-22
57362,m,a,500.0,2,2024-11-05
57363,m,a,1500.0,1,2024-03-02
57364,m,a,1500.0,2,2024-06-02
57365,m,a,,4,2024-08-16
57366,m,a,,1,2024-01-13
57367,m,a,,1,2024-03-30
57368,m,a,1500.0,4,2024-04-11
57369,m,a,55000.0,2,2024-08-06
57370,m,a,1500.0,5,2024-05-03
57371,m,a,500.0,3,2024-07-04
57372,m,a,500.0,2,2024-05-26
57373,m,a,1500.0,4,2024-12-25
57374,m,a,500.0,1,2024-10-20
57375,m,a,500.0,4,2024-12-01
57376,m,a,1500.0,3,2024-10-31
57377,m,a,55000.0,4,2024-12-19
57378,m,a,1500.0,3,2024-02-05
57379,m,a,,3,2024-11-22
57380,m,a,55000.0,4,2024-02-12
57381,m,a,55000.0,2,2024-03-29
57382,m,a,,2,2024-03-16
57383,m,a,55000.0,3,2024-05-05
57384,m,a,500.0,2,2024-01-11
57385,m,a,,3,2024-06-28
57386,m,a,55000.0,1,2024-12-12
57387,m,a,500.0,3,2024-01-22
57388,m,a,55000.0,3,2024-02-08
57389,m,a,55000.0,5,2024-06-08
57390,m,a,500.0,3,2024-02-15
57391,m,a,,1,2024-03-27
57392,m,a,,5,2024-09-18
57393,m,a,,1,2024-05-06
57394,m,a,500.0,2,2024-02-23
57395,m,a,,5,2024-09-04
57396,m,a,1500.0,2,2024-04-23
57397,m,a,,5,2024-05-03
57398,m,a,500.0,5,2024-02-06
57399,m,a,1500.0,2,2024-05-08
57400,m,a,1500.0,1,2024-07-02
57401,m,a,500.0,3,2024-08-14
57402,m,a,,1,2024-08-13
57403,m,a,55000.0,1,2024-12-06
57404,m,a,1500.0,1,2024-02-12
57405,m,a,500.0,4,2024-10-21
57406,m,a,500.0,5,2024-10-02
57407,m,a,55000.0,3,2024-06-04
57408,m,a,1500.0,2,2024-07-21
57409,m,a,500.0,2,2024-11-03
57410,m,a,1500.0,5,2024-06-21
57411,m,a,1500.0,5,2024-12-15
57412,m,a,500.0,1,2024-04-27
57413,m,a,55000.0,4,2024-05-18
57414,m,a,1500.0,5,2024-01-17
57415,m,a,55000.0,5,2024-11-13
57416,m,a,,4,2024-08-11
57417,m,a,55000.0,4,2024-05-06
57418,m,a,500.0,2,2024-02-05
57419,m,a,500.0,1,2024-04-10
57420,m,a,500.0,1,2024-05-17
57421,m,a,1500.0,2,2024-05-29
57422,m,a,500.0,4,2024-10-17
57423,m,a,1500.0,5,2024-09-30
57424,m,a,,4,2024-02-25
57425,m,a,55000.0,3,2024-03-24
57426,m,a,,4,2024-09-22
57427,m,a,55000.0,3,2024-10-09
57428,m,a,1500.0,5,2024-08-14
57429,m,a,1500.0,5,2024-03-30
57430,m,a,500.0,5,2024-12-19
57431,m,a,500.0,1,2024-03-22
57432,m,a,500.0,3,2024-02-04
57433,m,a,500.0,4,2024-11-05
57434,m,a,1500.0,5,2024-08-29
57435,m,a,,5,2024-11-22
57436,m,a,1500.0,1,2024-08-08
57437,m,a,55000.0,1,2024-07-30
57438,m,a,55000.0,5,2024-04-14
57439,m,a,1500.0,1,2024-07-20
57440,m,a,500.0,2,2024-04-23
57441,m,a,500.0,3,2024-08-20
57442,m,a,55000.0,4,2024-06-30
57443,m,a,55000.0,3,2024-01-17
57444,m,a,1500.0,5,2024-10-21
57445,m,a,500.0,1,2024-05-10
57446,m,a,55000.0,1,2024-10-30
57447,m,a,500.0,2,2024-10-06
57448,m,a,,1,2024-02-16
57449,m,a,,5,2024-03-18
57450,m,a,,2,2024-09-16
57451,m,a,500.0,2,2024-04-26
57452,m,a,55000.0,1,2024-08-07
57453,m,a,1500.0,3,2024-10-27
57454,m,a,55000.0,2,2024-02-20
57455,m,a,55000.0,3,2024-06-18
57456,m,a,55000.0,2,2024-12-21
57457,m,a,500.0,4,2024-05-23
57458,m,a,1500.0,2,2024-12-15
57459,m,a,1500.0,1,2024-06-18
57460,m,a,1500.0,2,2024-04-18
57461,m,a,,3,2024-11-15
57462,m,a,55000.0,3,2024-06-22
